Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather,Preco,Quilom
12383.40,25069,Chevrolet,Cavalier,LS Sedan 4D,Sedan,4,2.2,4,1,1,1,28975.92,40345
13230.92,25862,Chevrolet,Cavalier,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,30959.03,41621
11080.52,36855,Chevrolet,Cavalier,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,25927.30,59312
11328.96,39946,Chevrolet,Cavalier,LS Sedan 4D,Sedan,4,2.2,4,1,1,1,26508.63,64287
15053.93,4652,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,35224.70,7487
14397.93,5189,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,0,1,1,33689.71,8351
14642.32,6224,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,0,1,1,34261.57,10017
13464.80,14231,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,31506.29,22903
13678.86,17971,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,32007.17,28921
12507.49,19715,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,29266.26,31728
13141.05,19898,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,30748.74,32023
13594.09,20682,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,31808.80,33284
12733.86,21386,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,1,1,1,29795.95,34417
12230.10,28408,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,0,1,1,28617.21,45718
14222.31,8427,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1,33278.77,13562
14266.91,8615,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1,33383.15,13864
14255.75,16958,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1,33357.02,27291
13762.90,18040,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1,32203.81,29032
14275.13,18533,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1,33402.37,29826
13688.00,18766,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1,32028.55,30201
13308.83,20043,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1,31141.34,32256
14145.88,20512,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1,33099.95,33011
12944.94,21684,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1,30289.86,34897
12846.06,27560,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1,30058.50,44353
14061.12,4922,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1,32901.62,7921
13072.84,14311,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1,30589.14,23031
11699.03,19816,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1,27374.57,31891
12257.16,21492,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1,28680.54,34588
11574.17,21525,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1,27082.41,34641
11539.05,24163,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1,27000.22,38886
12243.06,25014,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1,28647.54,40256
11671.86,25727,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1,27310.98,41403
11464.63,29410,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1,26826.09,47331
10546.78,38866,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1,24678.42,62549
15553.21,7695,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1,36392.95,12384
15047.00,12305,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1,35208.48,19803
13540.04,17343,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1,31682.34,27911
14077.97,17445,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1,32941.04,28075
12981.95,20309,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1,30376.47,32684
13436.00,20530,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1,31438.90,33040
13161.94,21145,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1,30797.63,34029
14220.01,23069,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1,33273.41,37126
12379.13,31199,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1,28965.92,50210
11581.91,36566,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1,27100.50,58847
14023.94,13776,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1,32814.61,22170
12810.91,19461,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1,29976.25,31319
13135.91,21796,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1,30736.70,35077
13106.90,21910,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1,30668.84,35261
12845.17,22382,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1,30056.42,36020
12570.14,22479,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1,29412.86,36176
12897.93,23200,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1,30179.87,37337
11961.62,27394,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1,27988.99,44086
12706.91,27521,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1,29732.90,44291
12487.05,28492,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1,29218.46,45853
15635.80,1169,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1,36586.20,1881
15747.80,6048,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1,36848.29,9733
14619.08,15768,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,34207.18,25376
14185.02,20374,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1,33191.53,32789
13699.04,25845,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,32054.37,41593
13310.06,26143,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,31144.21,42073
13530.07,27249,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,31659.01,43853
13019.07,27942,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,30463.32,44968
12684.99,29891,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,29681.60,48105
12553.07,32844,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1,29372.93,52857
14997.88,8880,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,35093.55,14291
14847.04,12980,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,34740.60,20889
15128.99,13828,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,1,1,1,35400.33,22254
15000.99,14504,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,35100.82,23342
14593.85,18790,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,34148.16,30239
14304.74,21128,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,33471.66,34002
13688.95,21611,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,1,1,1,32030.76,34779
13744.85,23748,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,32161.57,38219
13545.03,27431,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,31694.02,44146
12741.19,34815,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1,29813.11,56029
16116.84,865,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1,37711.80,1392
16428.58,9882,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1,38441.23,15903
15084.82,14824,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1,35296.96,23857
15163.17,17158,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1,35480.30,27613
14897.04,18210,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1,34857.59,29306
14508.75,18910,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1,33949.02,30433
14418.17,19818,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1,33737.06,31894
14191.88,21181,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1,33207.59,34087
14401.91,21527,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1,33699.02,34644
14175.88,21627,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1,33170.14,34805
14429.79,6114,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1,33764.26,9840
14696.03,6709,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1,34387.24,10797
14582.77,7115,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1,34122.22,11450
14194.82,9561,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1,33214.47,15387
14072.14,15233,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1,32927.39,24515
13994.91,17270,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1,32746.68,27793
13830.25,17594,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1,32361.40,28315
13159.82,22740,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1,30792.67,36596
12495.97,26204,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1,29239.32,42171
12678.85,28683,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1,29667.25,46161
46732.61,3625,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,109349.62,5834
47065.21,5239,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,110127.88,8431
44749.69,12115,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,0,1,104709.79,19497
42773.03,14546,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,100084.61,23409
41371.38,20000,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,0,1,96804.89,32187
39547.59,23826,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,92537.40,38344
39691.73,25169,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,92874.67,40505
38824.87,25960,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,0,1,90846.31,41778
36970.90,30502,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,86508.20,49088
37288.94,32039,Chevrolet,Corvette,Conv 2D,Convertible,8,6,2,1,1,1,87252.38,51562
39875.85,7054,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,0,1,93305.51,11352
39713.67,8967,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,1,1,92926.01,14431
38990.61,9410,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,1,1,91234.12,15144
39092.19,10717,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,1,1,91471.82,17247
39365.88,11619,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,1,1,92112.23,18699
35261.44,21350,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,1,1,82508.24,34359
35575.42,22740,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,0,1,83242.92,36596
34297.31,24259,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,0,1,80252.26,39041
34739.21,25747,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,0,1,81286.29,41436
31186.74,34191,Chevrolet,Corvette,Coupe 2D,Coupe,8,6,2,1,0,1,72973.86,55025
21757.05,1853,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,0,50909.32,2982
19528.10,14115,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0,45693.80,22716
19075.68,18198,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,1,44635.18,29287
19409.75,18795,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,1,45416.88,30248
18527.21,19874,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0,43351.82,31984
18912.98,21512,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0,44254.49,34620
17839.80,25453,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,1,41743.35,40963
17789.35,26980,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0,41625.29,43420
17294.18,29368,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0,40466.65,47263
18083.40,29420,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,1,42313.34,47347
20021.20,1787,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,0,46847.59,2876
18835.19,8211,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,1,44072.46,13214
18727.51,14054,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1,43820.50,22618
16805.06,19498,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,0,39322.15,31379
17154.58,21567,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,1,40139.99,34709
16644.09,22383,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1,38945.50,36022
15951.81,26070,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1,37325.64,41955
16508.59,27460,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1,38628.45,44192
15832.52,31202,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1,37046.51,50215
15554.28,33357,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1,36395.47,53683
25948.96,636,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0,60717.98,1024
27714.05,5379,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,0,64848.11,8657
25097.47,14461,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1,58725.58,23273
24809.04,16111,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0,58050.68,25928
23345.33,22964,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1,54625.74,36957
22894.44,26272,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1,53570.70,42281
22064.29,27384,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1,51628.24,44070
23151.55,27940,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0,54172.30,44965
22120.76,28242,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1,51760.36,45451
20294.58,33892,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0,47487.28,54544
18957.89,5936,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,44359.57,9553
18950.91,8687,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,44343.23,13980
17891.63,17020,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,41864.63,27391
17801.23,19386,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,41653.10,31199
16723.99,19740,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,39132.47,31768
16744.03,21829,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,39179.36,35130
16825.19,23460,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,39369.26,37755
16543.98,24583,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,38711.26,39562
16143.96,26532,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,37775.25,42699
14914.20,33906,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,34897.74,54566
19164.61,1480,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1,44843.27,2382
18800.96,7961,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1,43992.36,12812
17458.22,15144,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1,40850.49,24372
17158.92,21417,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1,40150.16,34467
16472.90,21675,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1,38544.93,34882
16993.78,23621,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1,39763.75,38014
16300.47,25697,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1,38141.46,41355
15623.20,27476,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1,36556.73,44218
15138.40,32462,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1,35422.34,52242
15233.16,32535,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1,35644.07,52360
19471.97,6608,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,45562.47,10635
18009.85,15190,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,42141.24,24446
18273.01,16335,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,42757.01,26289
18311.76,17441,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,42847.68,28068
17553.75,18451,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,41074.03,29694
18004.87,18771,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,42129.60,30209
17663.22,19490,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,41330.18,31366
17115.12,24461,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,40047.67,39366
16988.30,24905,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,39750.93,40081
16803.12,25874,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,39317.63,41640
19446.88,932,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1,45503.76,1500
17119.46,18277,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,40057.82,29414
17316.10,19593,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,40517.93,31532
16860.87,19883,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,39452.75,31999
17312.91,21420,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,40510.47,34472
16403.25,23133,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,38381.97,37229
16536.74,24218,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,38694.33,38975
16341.80,25394,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1,38238.19,40868
16713.98,26328,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1,39109.05,42371
16295.21,28239,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1,38129.17,45446
18974.92,5632,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,44399.42,9064
18324.83,7397,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,42878.27,11904
19581.23,7645,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,45818.12,12303
18169.38,14754,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,42514.52,23744
17986.22,17488,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,42085.97,28144
17173.94,18721,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,40185.31,30128
16456.97,20200,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,38507.67,32509
16267.09,21452,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,38063.38,34524
16860.09,22841,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1,39450.93,36759
16027.29,22889,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1,37502.25,36836
17089.92,8732,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1,39988.70,14053
17463.05,11393,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1,40861.78,18335
17218.69,14579,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1,40290.00,23463
17162.48,15903,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1,40158.48,25593
16507.07,17451,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1,38624.89,28085
16752.51,18562,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1,39199.21,29873
16646.77,20154,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1,38951.78,32435
15623.92,21272,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1,36558.41,34234
15664.62,25787,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1,36653.66,41500
15680.86,25956,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1,36691.65,41772
18800.09,5827,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,43990.34,9378
18910.80,8345,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1,44249.39,13430
19177.41,10414,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,44873.23,16760
18040.14,11647,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1,42212.13,18744
17685.20,15898,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,41381.60,25585
17515.40,18602,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,40984.28,29937
16357.99,23491,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,38276.07,37805
16345.94,25931,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,38247.87,41732
15797.20,26700,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,36963.86,42969
15503.51,33345,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,36276.66,53663
21745.03,7065,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0,50881.19,11370
21725.01,13457,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0,50834.35,21657
22384.12,14788,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1,52376.60,23799
20537.14,16950,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0,48054.86,27278
21233.91,17337,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1,49685.23,27901
20676.17,18021,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1,48380.16,29002
20839.15,22152,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1,48761.53,35650
20017.97,22729,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0,46840.04,36579
18876.87,27218,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0,44169.99,43803
17586.93,39049,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1,41151.65,62843
23573.82,12466,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,55160.39,20062
23527.73,14948,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,55052.53,24056
22113.63,21992,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,51743.68,35393
22470.36,22626,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,52578.39,36413
20619.11,24067,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,0,0,48246.66,38732
20047.95,24665,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,46910.20,39694
21525.34,25020,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,50367.14,40266
20382.15,25240,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,47692.19,40620
21020.84,25550,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,49186.66,41119
20221.81,26223,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,47317.01,42202
25452.47,11892,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,59556.24,19138
23449.31,17273,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,54869.03,27798
23578.16,19148,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,55170.55,30816
22525.27,19521,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,52706.88,31416
21982.65,20472,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,51437.20,32946
22231.56,21929,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,52019.63,35291
22189.12,25651,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,51920.31,41281
21765.07,25794,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,50928.08,41511
21403.76,27168,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,50082.65,43723
