Price;Mileage;Make;Model;Trim;Type;Cylinder;Liter;Doors;Cruise;Sound;Leather;Preco;Quilom
14678,10533;11488;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;34345,30;7138
13167,70232;14630;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;30811,11;9091
13471,00508;18910;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;31520,80;11750
12573,89994;25048;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;29421,67;15564
12383,40281;25069;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;28975,92;15577
13230,91867;25862;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;30959,03;16070
11080,51638;36855;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;25927,30;22901
11328,95887;39946;Chevrolet;Cavalier;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;26508,63;24821
15053,93373;4652;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;35224,70;2891
14397,92808;5189;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;0;1;1;33689,71;3224
14642,32358;6224;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;0;1;1;34261,57;3867
13464,80288;14231;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;31506,29;8843
13678,863;17971;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;32007,17;11167
12507,48527;19715;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;29266,26;12250
13141,04795;19898;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;30748,74;12364
13594,08559;20682;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;31808,80;12851
12733,85792;21386;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;1;1;1;29795,95;13289
12230,09977;28408;Chevrolet;Cavalier;LS Sport Coupe 2D;Coupe;4;2,2;2;0;1;1;28617,21;17652
14222,3054;8427;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;0;1;1;33278,77;5236
14266,91258;8615;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;0;1;1;33383,15;5353
14255,74768;16958;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;0;1;1;33357,02;10537
13762,90145;18040;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;1;1;1;32203,81;11210
14275,12764;18533;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;1;1;1;33402,37;11516
13688,00011;18766;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;1;1;1;32028,55;11661
13308,83375;20043;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;0;1;1;31141,34;12454
14145,88099;20512;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;1;1;1;33099,95;12746
12944,93875;21684;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;0;1;1;30289,86;13474
12846,06159;27560;Chevrolet;Cavalier;LS Sport Sedan 4D;Sedan;4;2,2;4;1;1;1;30058,50;17125
14061,12277;4922;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;0;1;1;32901,62;3058
13072,84163;14311;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;0;1;1;30589,14;8892
11699,03392;19816;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;1;1;1;27374,57;12313
12257,16409;21492;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;1;1;1;28680,54;13355
11574,17381;21525;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;0;1;1;27082,41;13375
11539,04853;24163;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;0;1;1;27000,22;15014
12243,06062;25014;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;1;1;1;28647,54;15543
11671,85813;25727;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;1;1;1;27310,98;15986
11464,62886;29410;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;1;1;1;26826,09;18275
10546,78275;38866;Chevrolet;Cavalier;Sedan 4D;Sedan;4;2,2;4;1;1;1;24678,42;24150
15553,20871;7695;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;0;1;1;36392,95;4781
15047,00274;12305;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;1;1;1;35208,48;7646
13540,04164;17343;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;0;1;1;31682,34;10776
14077,96885;17445;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;0;1;1;32941,04;10840
12981,95203;20309;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;1;1;1;30376,47;12619
13436,00015;20530;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;0;1;1;31438,90;12757
13161,94283;21145;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;1;1;1;30797,63;13139
14220,01322;23069;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;1;1;1;33273,41;14334
12379,12647;31199;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;1;1;1;28965,92;19386
11581,90504;36566;Chevrolet;Classic;Sedan 4D;Sedan;4;2,2;4;0;1;1;27100,50;22721
14023,93855;13776;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;0;1;1;32814,61;8560
12810,91058;19461;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;1;1;1;29976,25;12093
13135,90503;21796;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;1;1;1;30736,70;13543
13106,90042;21910;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;0;1;1;30668,84;13614
12845,17425;22382;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;1;1;1;30056,42;13908
12570,13668;22479;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;0;1;1;29412,86;13968
12897,92954;23200;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;1;1;1;30179,87;14416
11961,61996;27394;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;1;1;1;27988,99;17022
12706,91135;27521;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;1;1;1;29732,90;17101
12487,05429;28492;Chevrolet;Cobalt;Coupe 2D;Coupe;4;2,2;2;0;1;1;29218,46;17704
15635,79616;1169;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;0;1;1;36586,20;726
15747,80397;6048;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;0;1;1;36848,29;3758
14619,07856;15768;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;34207,18;9798
14185,02155;20374;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;0;1;1;33191,53;12660
13699,03578;25845;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;32054,37;16059
13310,05959;26143;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;31144,21;16245
13530,06864;27249;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;31659,01;16932
13019,07114;27942;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;30463,32;17362
12684,98623;29891;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;29681,60;18573
12553,07143;32844;Chevrolet;Cobalt;LS Coupe 2D;Coupe;4;2,2;2;1;1;1;29372,93;20408
14997,88434;8880;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;35093,55;5518
14847,04415;12980;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;34740,60;8065
15128,99224;13828;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;35400,33;8592
15000,99271;14504;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;35100,82;9012
14593,8541;18790;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;34148,16;11676
14304,74104;21128;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;33471,66;13128
13688,94568;21611;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;1;1;1;32030,76;13428
13744,84985;23748;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;32161,57;14756
13545,0309;27431;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;31694,02;17045
12741,19023;34815;Chevrolet;Cobalt;LS Sedan 4D;Sedan;4;2,2;4;0;1;1;29813,11;21633
16116,84392;865;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;1;1;1;37711,80;537
16428,57898;9882;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;0;1;1;38441,23;6140
15084,8154;14824;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;1;1;1;35296,96;9211
15163,16986;17158;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;1;1;1;35480,30;10662
14897,04055;18210;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;1;1;1;34857,59;11315
14508,75009;18910;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;0;1;1;33949,02;11750
14418,16529;19818;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;0;1;1;33737,06;12314
14191,88228;21181;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;1;1;1;33207,59;13161
14401,90693;21527;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;0;1;1;33699,02;13376
14175,87908;21627;Chevrolet;Cobalt;LT Sedan 4D;Sedan;4;2,2;4;0;1;1;33170,14;13438
14429,78964;6114;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;1;1;1;33764,26;3799
14696,02899;6709;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;1;1;1;34387,24;4169
14582,76912;7115;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;1;1;1;34122,22;4421
14194,8236;9561;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;0;1;1;33214,47;5941
14072,13523;15233;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;0;1;1;32927,39;9465
13994,90646;17270;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;0;1;1;32746,68;10731
13830,24902;17594;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;0;1;1;32361,40;10932
13159,82154;22740;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;1;1;1;30792,67;14130
12495,97075;26204;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;0;1;1;29239,32;16282
12678,85397;28683;Chevrolet;Cobalt;Sedan 4D;Sedan;4;2,2;4;0;1;1;29667,25;17823
46732,60603;3625;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;109349,62;2252
47065,20991;5239;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;110127,88;3255
44749,68679;12115;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;0;1;104709,79;7528
42773,02839;14546;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;100084,61;9038
41371,37927;20000;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;0;1;96804,89;12427
39547,5879;23826;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;92537,40;14805
39691,7274;25169;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;92874,67;15639
38824,86909;25960;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;0;1;90846,31;16131
36970,89805;30502;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;86508,20;18953
37288,93674;32039;Chevrolet;Corvette;Conv 2D;Convertible;8;6;2;1;1;1;87252,38;19908
39875,85426;7054;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;0;1;93305,51;4383
39713,66792;8967;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;1;1;92926,01;5572
38990,60733;9410;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;1;1;91234,12;5847
39092,18992;10717;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;1;1;91471,82;6659
39365,88324;11619;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;1;1;92112,23;7220
35261,43643;21350;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;1;1;82508,24;13266
35575,41705;22740;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;0;1;83242,92;14130
34297,30535;24259;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;0;1;80252,26;15074
34739,21496;25747;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;0;1;81286,29;15998
31186,74146;34191;Chevrolet;Corvette;Coupe 2D;Coupe;8;6;2;1;0;1;72973,86;21245
21757,04951;1853;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;0;0;50909,32;1151
19528,10043;14115;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;0;45693,80;8771
19075,67875;18198;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;0;1;44635,18;11308
19409,75261;18795;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;1;45416,88;11679
18527,20897;19874;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;0;43351,82;12349
18912,9816;21512;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;0;44254,49;13367
17839,80077;25453;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;0;1;41743,35;15816
17789,34673;26980;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;0;41625,29;16765
17294,181;29368;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;0;40466,65;18248
18083,3963;29420;Chevrolet;Impala;LS Sedan 4D;Sedan;6;3,8;4;1;1;1;42313,34;18281
20021,19521;1787;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;0;0;46847,59;1110
18835,18976;8211;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;0;1;44072,46;5102
18727,50838;14054;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;1;1;43820,50;8733
16805,05739;19498;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;0;0;39322,15;12116
17154,57646;21567;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;0;1;40139,99;13401
16644,08787;22383;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;1;1;38945,50;13908
15951,81117;26070;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;1;1;37325,64;16199
16508,59069;27460;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;1;1;38628,45;17063
15832,51835;31202;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;1;1;37046,51;19388
15554,28313;33357;Chevrolet;Impala;Sedan 4D;Sedan;6;3,8;4;1;1;1;36395,47;20727
25948,96259;636;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;0;0;60717,98;395
27714,05025;5379;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;1;0;64848,11;3342
25097,47325;14461;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;1;1;58725,58;8986
24809,04232;16111;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;0;0;58050,68;10011
23345,32907;22964;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;1;1;54625,74;14269
22894,43868;26272;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;1;1;53570,70;16325
22064,29219;27384;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;1;1;51628,24;17016
23151,54614;27940;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;0;0;54172,30;17361
22120,75776;28242;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;1;1;51760,36;17549
20294,57682;33892;Chevrolet;Impala;SS Sedan 4D;Sedan;6;3,8;4;1;0;0;47487,28;21060
18957,89004;5936;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;44359,57;3688
18950,90698;8687;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;44343,23;5398
17891,63378;17020;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;41864,63;10576
17801,22953;19386;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;41653,10;12046
16723,99388;19740;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;39132,47;12266
16744,03025;21829;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;39179,36;13564
16825,19088;23460;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;39369,26;14577
16543,98014;24583;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;38711,26;15275
16143,95729;26532;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;37775,25;16486
14914,20128;33906;Chevrolet;Malibu;LS MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;34897,74;21068
19164,61063;1480;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;1;1;1;44843,27;920
18800,9589;7961;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;0;1;1;43992,36;4947
17458,22153;15144;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;1;1;1;40850,49;9410
17158,922;21417;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;0;1;1;40150,16;13308
16472,89765;21675;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;1;1;1;38544,93;13468
16993,78033;23621;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;0;1;1;39763,75;14677
16300,46524;25697;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;1;1;1;38141,46;15967
15623,20027;27476;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;0;1;1;36556,73;17073
15138,40082;32462;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;0;1;1;35422,34;20171
15233,15987;32535;Chevrolet;Malibu;LS Sedan 4D;Sedan;6;3,5;4;0;1;1;35644,07;20216
19471,97485;6608;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;45562,47;4106
18009,84603;15190;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;42141,24;9439
18273,00613;16335;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;42757,01;10150
18311,7563;17441;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;42847,68;10837
17553,75368;18451;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;41074,03;11465
18004,87041;18771;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;42129,60;11664
17663,22495;19490;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;41330,18;12111
17115,12203;24461;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;40047,67;15199
16988,30306;24905;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;39750,93;15475
16803,12275;25874;Chevrolet;Malibu;LT MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;39317,63;16077
19446,88294;932;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;0;1;1;45503,76;579
17119,45757;18277;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;40057,82;11357
17316,0966;19593;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;40517,93;12175
16860,87078;19883;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;39452,75;12355
17312,90715;21420;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;40510,47;13310
16403,25363;23133;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;38381,97;14374
16536,74388;24218;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;38694,33;15048
16341,8041;25394;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;0;1;1;38238,19;15779
16713,98469;26328;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;1;1;1;39109,05;16360
16295,21144;28239;Chevrolet;Malibu;LT Sedan 4D;Sedan;6;3,5;4;0;1;1;38129,17;17547
18974,92203;5632;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;44399,42;3500
18324,83193;7397;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;42878,27;4596
19581,23141;7645;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;45818,12;4750
18169,37548;14754;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;42514,52;9168
17986,22409;17488;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;42085,97;10867
17173,94232;18721;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;40185,31;11633
16456,97464;20200;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;38507,67;12552
16267,09489;21452;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;38063,38;13330
16860,09433;22841;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;1;1;1;39450,93;14193
16027,28649;22889;Chevrolet;Malibu;MAXX Hback 4D;Hatchback;6;3,5;4;0;1;1;37502,25;14223
17089,91883;8732;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;0;1;1;39988,70;5426
17463,04608;11393;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;1;1;1;40861,78;7079
17218,68575;14579;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;1;1;1;40290,00;9059
17162,47826;15903;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;0;1;1;40158,48;9882
16507,07027;17451;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;0;1;1;38624,89;10844
16752,5144;18562;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;1;1;1;39199,21;11534
16646,7708;20154;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;0;1;1;38951,78;12523
15623,91976;21272;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;1;1;1;36558,41;13218
15664,6249;25787;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;1;1;1;36653,66;16023
15680,86443;25956;Chevrolet;Malibu;Sedan 4D;Sedan;6;3,5;4;0;1;1;36691,65;16128
18800,0931;5827;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;0;0;43990,34;3621
18910,80429;8345;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;0;1;44249,39;5185
19177,41206;10414;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;1;0;44873,23;6471
18040,14401;11647;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;0;1;42212,13;7237
17685,20099;15898;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;0;0;41381,60;9879
17515,39759;18602;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;0;0;40984,28;11559
16357,99232;23491;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;1;0;38276,07;14597
16345,94375;25931;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;1;0;38247,87;16113
15797,19576;26700;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;1;0;36963,86;16591
15503,5088;33345;Chevrolet;Monte Carlo;LS Coupe 2D;Coupe;6;3,8;2;1;0;0;36276,66;20720
21745,02944;7065;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;1;0;50881,19;4390
21725,01075;13457;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;1;0;50834,35;8362
22384,11869;14788;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;1;1;52376,60;9189
20537,14172;16950;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;0;0;48054,86;10532
21233,91136;17337;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;1;1;49685,23;10773
20676,16551;18021;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;0;1;48380,16;11198
20839,14997;22152;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;1;1;48761,53;13765
20017,96843;22729;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;0;0;46840,04;14123
18876,87065;27218;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;1;0;44169,99;16913
17586,92858;39049;Chevrolet;Monte Carlo;LT Coupe 2D;Coupe;6;3,8;2;1;0;1;41151,65;24264
23573,822;12466;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;0;55160,39;7746
23527,7285;14948;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;0;55052,53;9288
22113,62802;21992;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;0;51743,68;13665
22470,35843;22626;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;0;52578,39;14059
20619,11401;24067;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;0;0;48246,66;14955
20047,95136;24665;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;0;46910,20;15326
21525,33901;25020;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;1;50367,14;15547
20382,15031;25240;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;1;47692,19;15683
21020,83678;25550;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;1;49186,66;15876
20221,80881;26223;Chevrolet;Monte Carlo;SS Coupe 2D;Coupe;6;3,8;2;1;1;1;47317,01;16294
25452,47385;11892;Pontiac;Bonneville;GXP Sedan 4D;Sedan;8;4,6;4;1;0;1;59556,24;7389
